Factor,estimate,.y.,group1,group2,n1,n2,statistic,p,conf.low,conf.high,method,alternative,p.adj,Mean1,Mean2,Mean.diff.log,comparisons,lab.p.adj,lab.p,label,Sites
Alistipes_shahii,-0.100045263401879,Value,BL,T12,20,20,75,0.277,-0.269843761803275,0.119273798844109,Wilcoxon,two.sided,0.969,-2.62394890602468,-2.54905253578552,0.0722242571553484,BL/T12,ns,ns,ns/ns,TO
Alistipes_sp_AF17_16,-0.14233444541578,Value,BL,T12,20,20,76,0.294,-0.323751577893612,0.205487820249704,Wilcoxon,two.sided,0.969,-2.78163614893777,-2.71059687310816,0.0686294629030172,BL/T12,ns,ns,ns/ns,TO
Anaerobutyricum_hallii,0.218519623679556,Value,BL,T12,20,20,149,0.105,-0.079385988531083,0.573099410490026,Wilcoxon,two.sided,0.8925,-2.75452945954166,-2.98967093186223,-0.211185516005598,BL/T12,ns,ns,ns/ns,TO
Anaerobutyricum_soehngenii,-0.193462489173979,Value,BL,T12,20,20,66,0.154,-0.490870479319219,0.124792454184475,Wilcoxon,two.sided,0.893296875,-2.96732431016015,-2.78831993554968,0.164670331989805,BL/T12,ns,ns,ns/ns,TO
Anaerostipes_hadrus,-0.121407922820036,Value,BL,T12,20,20,67,0.165,-0.294418404230866,0.0642294726943546,Wilcoxon,two.sided,0.893296875,-2.68554871804616,-2.6088249197842,0.0739229105598422,BL/T12,ns,ns,ns/ns,TO
Anaerotignum_faecicola,-0.151629431784057,Value,BL,T12,20,20,78,0.33,-0.433446668624262,0.156689142403036,Wilcoxon,two.sided,0.974295081967213,-2.8283943328404,-2.68011470445652,0.138264846968494,BL/T12,ns,ns,ns/ns,TO
Anaerotignum_lactatifermentans,0.0207171600169116,Value,BL,T12,20,20,109,0.898,-0.203171639595933,0.221782372366046,Wilcoxon,two.sided,0.994234375,-2.76466351525082,-2.76730576679347,-0.00263876693284353,BL/T12,ns,ns,ns/ns,TO
Anaerotruncus_colihominis,0.0284981838773032,Value,BL,T12,20,20,120,0.596,-0.179002327689924,0.275587415160321,Wilcoxon,two.sided,0.994234375,-2.64545050974495,-2.69608975511882,-0.0493987840407503,BL/T12,ns,ns,ns/ns,TO
Bacteroides_caccae,0.187006039142274,Value,BL,T12,20,20,142,0.177,-0.0381840768848506,0.386154832972257,Wilcoxon,two.sided,0.893296875,-2.4199066915761,-2.5926364352676,-0.159334145590794,BL/T12,ns,ns,ns/ns,TO
Bacteroides_cellulosilyticus,-0.0393163691985948,Value,BL,T12,20,20,95,0.729,-0.333933309289834,0.198644115618071,Wilcoxon,two.sided,0.994234375,-2.77140413527998,-2.6859750589231,0.0819753708979804,BL/T12,ns,ns,ns/ns,TO
Bacteroides_clarus,0.247364261281486,Value,BL,T12,20,20,139,0.216,-0.159711404672736,0.581949341442624,Wilcoxon,two.sided,0.93024,-2.64944715489111,-2.88471572579068,-0.211288412753009,BL/T12,ns,ns,ns/ns,TO
Bacteroides_congonensis,-0.0331549471905943,Value,BL,T12,20,20,97,0.784,-0.306345729228923,0.255571478420782,Wilcoxon,two.sided,0.994234375,-2.74998442768736,-2.71444970652314,0.0349179321114636,BL/T12,ns,ns,ns/ns,TO
Bacteroides_eggerthii,0.0108442333572882,Value,BL,T12,20,20,108,0.927,-0.17478537843768,0.272352135941609,Wilcoxon,two.sided,0.994234375,-2.59448420667799,-2.65270238949584,-0.0565865341203284,BL/T12,ns,ns,ns/ns,TO
Bacteroides_faecis,0.0273397288145322,Value,BL,T12,20,20,111,0.841,-0.317837751701982,0.389987386183806,Wilcoxon,two.sided,0.994234375,-2.71564782373414,-2.75006196967848,-0.0338352238889049,BL/T12,ns,ns,ns/ns,TO
Bacteroides_finegoldii,0.0183705329693739,Value,BL,T12,20,20,108,0.927,-0.20182062752501,0.335841652410663,Wilcoxon,two.sided,0.994234375,-2.60537575123314,-2.63825099666386,-0.0323464136581808,BL/T12,ns,ns,ns/ns,TO
Bacteroides_fragilis,-0.027363753661461,Value,BL,T12,20,20,99,0.841,-0.256106489910954,0.201325542080989,Wilcoxon,two.sided,0.994234375,-2.52695650923925,-2.409128673238,0.111387370031544,BL/T12,ns,ns,ns/ns,TO
Bacteroides_intestinalis,-0.00294010342417927,Value,BL,T12,20,20,104,0.985,-0.294446863859846,0.254287131661133,Wilcoxon,two.sided,0.994234375,-2.75329807562469,-2.70586760926414,0.0463399900481535,BL/T12,ns,ns,ns/ns,TO
Bacteroides_nordii,-0.179609545687785,Value,BL,T12,20,20,66,0.154,-0.453151941813644,0.0553285130471783,Wilcoxon,two.sided,0.893296875,-2.87313405673344,-2.70276795701799,0.15731660560458,BL/T12,ns,ns,ns/ns,TO
Bacteroides_ovatus,-0.0382214783199026,Value,BL,T12,20,20,98,0.812,-0.336560321962335,0.217618663838604,Wilcoxon,two.sided,0.994234375,-2.53875892717701,-2.50559745904408,0.0326234878284085,BL/T12,ns,ns,ns/ns,TO
Bacteroides_salyersiae,-0.0964408556372405,Value,BL,T12,20,20,83,0.43,-0.359246177897838,0.130621289580923,Wilcoxon,two.sided,0.994234375,-2.64667827935637,-2.5113208725334,0.126947497243329,BL/T12,ns,ns,ns/ns,TO
Bacteroides_sp_AF16_49,0.0246722732258716,Value,BL,T12,20,20,110,0.869,-0.258131371948645,0.427320297070413,Wilcoxon,two.sided,0.994234375,-2.71766522152322,-2.81358013130586,-0.0915895484522738,BL/T12,ns,ns,ns/ns,TO
Bacteroides_stercoris,-0.148749188161857,Value,BL,T12,20,20,65,0.143,-0.527488675507792,0.0529833713401668,Wilcoxon,two.sided,0.893296875,-2.29759327618608,-2.07100922565188,0.204233111136617,BL/T12,ns,ns,ns/ns,TO
Bacteroides_thetaiotaomicron,0.0462349079737157,Value,BL,T12,20,20,120,0.596,-0.107013126548756,0.197105829539389,Wilcoxon,two.sided,0.994234375,-2.42990242731985,-2.47201846024287,-0.0412532931037501,BL/T12,ns,ns,ns/ns,TO
Bacteroides_uniformis,-0.00604145556075386,Value,BL,T12,20,20,101,0.898,-0.126116703153661,0.124431213126974,Wilcoxon,two.sided,0.994234375,-2.04082643930664,-2.04483524518847,-0.00400079202970697,BL/T12,ns,ns,ns/ns,TO
Bacteroides_xylanisolvens,-0.168901495473826,Value,BL,T12,20,20,63,0.123,-0.449007873893138,0.0418535617862772,Wilcoxon,two.sided,0.893296875,-2.54973114315054,-2.35877778912387,0.174754124221349,BL/T12,ns,ns,ns/ns,TO
Barnesiella_intestinihominis,0.131161618300711,Value,BL,T12,20,20,124,0.498,-0.199145460908673,0.278639387513484,Wilcoxon,two.sided,0.994234375,-2.73552401671537,-2.67909592458195,0.0548934934134945,BL/T12,ns,ns,ns/ns,TO
Bifidobacterium_adolescentis,-0.12994118130915,Value,BL,T12,20,20,84,0.452,-0.430232301502711,0.11591793366081,Wilcoxon,two.sided,0.994234375,-2.78794391164906,-2.61548087482246,0.159106695746791,BL/T12,ns,ns,ns/ns,TO
Bifidobacterium_bifidum,-0.284186649515556,Value,BL,T12,20,20,54,0.0583,-0.580537343628783,0.00771839745416925,Wilcoxon,two.sided,0.818734782608696,-2.83737209165116,-2.58454161296478,0.225405374411831,BL/T12,ns,ns,ns/ns,TO
Bifidobacterium_longum,0.0334220697446815,Value,BL,T12,20,20,114,0.756,-0.195061193802451,0.269204702606595,Wilcoxon,two.sided,0.994234375,-2.70028497998574,-2.73285983598777,-0.0320555429849064,BL/T12,ns,ns,ns/ns,TO
Bifidobacterium_pseudocatenulatum,0.337678943764695,Value,BL,T12,20,20,178,0.00486,0.123854005510942,0.62853744382911,Wilcoxon,two.sided,0.313956,-2.54648511555585,-2.92887322157357,-0.323812515166146,BL/T12,ns,**,**/ns,TO
Bilophila_wadsworthia,-0.217183119057689,Value,BL,T12,20,20,54,0.0583,-0.382596002989357,0.0167916327209552,Wilcoxon,two.sided,0.818734782608696,-2.67792687340756,-2.4942344851047,0.16863869552944,BL/T12,ns,ns,ns/ns,TO
Blautia_caecimuris,0.190855259370754,Value,BL,T12,20,20,148,0.114,-0.0723976049885855,0.384171699255483,Wilcoxon,two.sided,0.893296875,-2.76670815732157,-2.98992425867475,-0.201483538849853,BL/T12,ns,ns,ns/ns,TO
Blautia_faecicola,-0.0592016491599217,Value,BL,T12,20,20,95,0.729,-0.297680545021965,0.268209731460951,Wilcoxon,two.sided,0.994234375,-2.82488440092763,-2.8516718063295,-0.0264349040668826,BL/T12,ns,ns,ns/ns,TO
Blautia_faecis,-0.0742994743680722,Value,BL,T12,20,20,90,0.596,-0.46149925025484,0.178394244115728,Wilcoxon,two.sided,0.994234375,-2.79251638168872,-2.63344051088453,0.14762302451375,BL/T12,ns,ns,ns/ns,TO
Blautia_glucerasea,-0.00358353159311064,Value,BL,T12,20,20,104,0.985,-0.191323812869451,0.240103860099738,Wilcoxon,two.sided,0.994234375,-2.71471913754048,-2.76578682905093,-0.0498064965862051,BL/T12,ns,ns,ns/ns,TO
Blautia_hansenii,0.130187131998002,Value,BL,T12,20,20,131,0.349,-0.226750765845693,0.403297864627837,Wilcoxon,two.sided,0.974295081967213,-2.79497053303983,-2.85359978125714,-0.0569749092092351,BL/T12,ns,ns,ns/ns,TO
Blautia_luti,-0.297476489743446,Value,BL,T12,20,20,46,0.0266,-0.531487682674133,-0.0407641022406628,Wilcoxon,two.sided,0.781072727272727,-2.95105179275176,-2.64091687189032,0.270130124933643,BL/T12,ns,*,*/ns,TO
Blautia_massiliensis,0.0117088328168212,Value,BL,T12,20,20,108,0.927,-0.244716312591716,0.271113175833339,Wilcoxon,two.sided,0.994234375,-2.7860515651248,-2.7960792010699,-0.00997769280070615,BL/T12,ns,ns,ns/ns,TO
Blautia_obeum,-0.055411946774949,Value,BL,T12,20,20,88,0.546,-0.335318211737978,0.1972435558664,Wilcoxon,two.sided,0.994234375,-2.82432275849776,-2.74486239937098,0.0764612487855325,BL/T12,ns,ns,ns/ns,TO
Blautia_sp_MSK_20_85,0.0438431315000408,Value,BL,T12,20,20,109,0.898,-0.271832984345052,0.368050268693254,Wilcoxon,two.sided,0.994234375,-2.67290732636931,-2.70250606545711,-0.0291691526368292,BL/T12,ns,ns,ns/ns,TO
Blautia_stercoris,-0.0970097135206803,Value,BL,T12,20,20,77,0.312,-0.30441742345485,0.12889473827545,Wilcoxon,two.sided,0.969,-2.84920248264931,-2.79595990453974,0.0518735751961575,BL/T12,ns,ns,ns/ns,TO
Blautia_wexlerae,-0.0972292921803384,Value,BL,T12,20,20,68,0.177,-0.26360715612207,0.0370949773970246,Wilcoxon,two.sided,0.893296875,-2.44047681385511,-2.32141874741746,0.112487319348666,BL/T12,ns,ns,ns/ns,TO
Butyricicoccus_sp_AM29_23AC,-0.0647410945650091,Value,BL,T12,20,20,90,0.596,-0.379559304508717,0.258722623057289,Wilcoxon,two.sided,0.994234375,-2.86213276271179,-2.80994231961798,0.0508741274884933,BL/T12,ns,ns,ns/ns,TO
Butyricimonas_faecihominis,0.0896071943952761,Value,BL,T12,20,20,126,0.452,-0.183632970773501,0.51083567189273,Wilcoxon,two.sided,0.994234375,-2.81430941188244,-2.95338602213839,-0.130217943182893,BL/T12,ns,ns,ns/ns,TO
Butyricimonas_paravirosa,-0.182229760514614,Value,BL,T12,20,20,68,0.177,-0.418967534050411,0.108400724959664,Wilcoxon,two.sided,0.893296875,-2.8186884375479,-2.71730506283771,0.0965670030439106,BL/T12,ns,ns,ns/ns,TO
Butyricimonas_SGB15260,-0.229289885581395,Value,BL,T12,20,20,61,0.105,-0.513756625431532,0.0522833372529981,Wilcoxon,two.sided,0.8925,-2.86552509426105,-2.63729268080665,0.205576073587885,BL/T12,ns,ns,ns/ns,TO
Butyricimonas_sp_Marseille_P3923,-0.0232328001773753,Value,BL,T12,20,20,103,0.956,-0.284505775370163,0.299759076183389,Wilcoxon,two.sided,0.994234375,-2.7705287305128,-2.79524761835991,-0.0244183192164684,BL/T12,ns,ns,ns/ns,TO
Butyricimonas_virosa,0.0352793882622104,Value,BL,T12,20,20,115,0.729,-0.218522666484428,0.181333753657582,Wilcoxon,two.sided,0.994234375,-2.65788390806824,-2.59710147104473,0.0590067839620136,BL/T12,ns,ns,ns/ns,TO
Candidatus_Cibionibacter_quicibialis,-0.227738087173242,Value,BL,T12,20,20,52,0.0484,-0.42121514858261,-0.00207432278681807,Wilcoxon,two.sided,0.818734782608696,-2.67878735607643,-2.4730980768484,0.187051419360722,BL/T12,ns,*,*/ns,TO
Catenibacterium_SGB4425,0.214224995484476,Value,BL,T12,20,20,149,0.105,-0.0202814367928288,0.569469603194418,Wilcoxon,two.sided,0.8925,-2.6940609955321,-3.01458869042633,-0.278031425571266,BL/T12,ns,ns,ns/ns,TO
Clostridiaceae_bacterium,-0.182845039478122,Value,BL,T12,20,20,29,0.00315,-0.312114119923453,-0.0684325307943829,Wilcoxon,two.sided,0.313956,-2.62937107521888,-2.44135738490547,0.17228274470689,BL/T12,ns,**,**/ns,TO
Clostridiaceae_bacterium_AF18_31LB,-0.408638531840111,Value,BL,T12,20,20,25,0.00169,-0.651897066961897,-0.129285381777042,Wilcoxon,two.sided,0.272935,-2.95488014447949,-2.55013638333933,0.339854909740414,BL/T12,ns,**,**/ns,TO
Clostridiaceae_bacterium_Marseille_Q3526,-0.308542428811026,Value,BL,T12,20,20,54,0.0583,-0.647745088670111,0.0151444869114234,Wilcoxon,two.sided,0.818734782608696,-2.92795755723199,-2.59674654957868,0.286089060020957,BL/T12,ns,ns,ns/ns,TO
Clostridiaceae_bacterium_Marseille_Q4143,-0.0907484897405337,Value,BL,T12,20,20,87,0.522,-0.378307289490325,0.205106945821489,Wilcoxon,two.sided,0.994234375,-2.86908756057759,-2.77022290780633,0.0942775129430795,BL/T12,ns,ns,ns/ns,TO
Clostridiaceae_bacterium_Marseille_Q4145,-0.319630435758186,Value,BL,T12,20,20,65,0.143,-0.643101520667617,0.122267198661986,Wilcoxon,two.sided,0.893296875,-3.08174604053741,-2.80495933350979,0.24434653649663,BL/T12,ns,ns,ns/ns,TO
Clostridiaceae_bacterium_Marseille_Q4149,0.0809231263070869,Value,BL,T12,20,20,130,0.368,-0.118465298131951,0.479997972849524,Wilcoxon,two.sided,0.974295081967213,-2.63880019873538,-2.79969852480472,-0.14919412443588,BL/T12,ns,ns,ns/ns,TO
Clostridiaceae_unclassified_SGB4771,-0.159051237329515,Value,BL,T12,20,20,74,0.261,-0.47756673322163,0.128204365930922,Wilcoxon,two.sided,0.969,-2.89025687280363,-2.71818167918749,0.1587758474723,BL/T12,ns,ns,ns/ns,TO
Clostridiales_bacterium,0.0717960682486296,Value,BL,T12,20,20,119,0.622,-0.188203406266981,0.296568632918524,Wilcoxon,two.sided,0.994234375,-2.70230332885863,-2.75918638747537,-0.0553240655894682,BL/T12,ns,ns,ns/ns,TO
Clostridiales_bacterium_Choco116,0.284248861565943,Value,BL,T12,20,20,157,0.0532,-0.0125257079891579,0.56159346886838,Wilcoxon,two.sided,0.818734782608696,-2.64910350670896,-2.91791118958555,-0.238077627110725,BL/T12,ns,ns,ns/ns,TO
Clostridiales_bacterium_KLE1615,0.101085722325221,Value,BL,T12,20,20,117,0.674,-0.18790034344355,0.362362610679141,Wilcoxon,two.sided,0.994234375,-2.58039342858677,-2.64816891579356,-0.0655775004679443,BL/T12,ns,ns,ns/ns,TO
Clostridium_butyricum,-0.169078923162696,Value,BL,T12,20,20,76,0.294,-0.448784950282182,0.181364966550639,Wilcoxon,two.sided,0.969,-2.89308687263065,-2.78610910334338,0.101633571580201,BL/T12,ns,ns,ns/ns,TO
Clostridium_fessum,0.0381498575129636,Value,BL,T12,20,20,119,0.622,-0.158893788722554,0.213956995169674,Wilcoxon,two.sided,0.994234375,-2.55021473334932,-2.57088335993077,-0.0204579287955615,BL/T12,ns,ns,ns/ns,TO
Clostridium_leptum,0.077114781474858,Value,BL,T12,20,20,123,0.522,-0.133650919008219,0.278847548492362,Wilcoxon,two.sided,0.994234375,-2.70954601956,-2.77986856997424,-0.0679600520324756,BL/T12,ns,ns,ns/ns,TO
Clostridium_SGB4750,-0.0275135239098733,Value,BL,T12,20,20,101,0.898,-0.337286289346096,0.25017865147627,Wilcoxon,two.sided,0.994234375,-2.71360365529418,-2.69696051174024,0.0165061641955995,BL/T12,ns,ns,ns/ns,TO
Clostridium_SGB4751,0.146493424101876,Value,BL,T12,20,20,130,0.368,-0.223826282289082,0.391622979350154,Wilcoxon,two.sided,0.974295081967213,-2.76143490509459,-2.9021785696324,-0.131680387040781,BL/T12,ns,ns,ns/ns,TO
Clostridium_SGB6179,0.0386598720410811,Value,BL,T12,20,20,112,0.812,-0.385741341125108,0.385310478729256,Wilcoxon,two.sided,0.994234375,-2.77913112771171,-2.74233847411986,0.0361319609347628,BL/T12,ns,ns,ns/ns,TO
Clostridium_sp_1001270H_150608_G6,0.0516934117816478,Value,BL,T12,20,20,116,0.701,-0.123621674885343,0.229860771621899,Wilcoxon,two.sided,0.994234375,-2.56451383008012,-2.61429175855446,-0.0485786451097458,BL/T12,ns,ns,ns/ns,TO
Clostridium_sp_AF12_28,0.00931732047873257,Value,BL,T12,20,20,108,0.927,-0.237157389720371,0.194097675966259,Wilcoxon,two.sided,0.994234375,-2.72260478413004,-2.71726589013616,0.00532469262333086,BL/T12,ns,ns,ns/ns,TO
Clostridium_sp_AF20_17LB,0.203226425291199,Value,BL,T12,20,20,144,0.154,-0.152499642795181,0.497758713985644,Wilcoxon,two.sided,0.893296875,-2.74111478117333,-2.96552177291922,-0.202456638417381,BL/T12,ns,ns,ns/ns,TO
Clostridium_sp_AF27_2AA,0.134717390527274,Value,BL,T12,20,20,131,0.349,-0.107701957195856,0.335985948339891,Wilcoxon,two.sided,0.974295081967213,-2.67324633169937,-2.79765220302198,-0.11725478177496,BL/T12,ns,ns,ns/ns,TO
Clostridium_sp_AF34_10BH,-0.246920444471685,Value,BL,T12,20,20,54,0.0583,-0.452446103046652,0.00322438916754453,Wilcoxon,two.sided,0.818734782608696,-2.51301290863425,-2.29460852403369,0.197542121246768,BL/T12,ns,ns,ns/ns,TO
Clostridium_sp_AF34_13,-0.0247679648705376,Value,BL,T12,20,20,101,0.898,-0.335826620839827,0.26718140001092,Wilcoxon,two.sided,0.994234375,-2.69640467905648,-2.66467253750303,0.0312390806114442,BL/T12,ns,ns,ns/ns,TO
Clostridium_sp_AF36_4,0.0976946175546819,Value,BL,T12,20,20,122,0.546,-0.191801693566965,0.383939764752838,Wilcoxon,two.sided,0.994234375,-2.70335290754545,-2.82061958389237,-0.11088523496475,BL/T12,ns,ns,ns/ns,TO
Clostridium_sp_AM22_11AC,-0.0502896656620692,Value,BL,T12,20,20,92,0.648,-0.231244949620129,0.176126924352641,Wilcoxon,two.sided,0.994234375,-2.63686694916315,-2.67336695643256,-0.0358496599071132,BL/T12,ns,ns,ns/ns,TO
Clostridium_sp_AM33_3,-0.0751469652371711,Value,BL,T12,20,20,83,0.43,-0.348625651401588,0.128136603827065,Wilcoxon,two.sided,0.994234375,-2.81948860769178,-2.70393964634466,0.109346625766876,BL/T12,ns,ns,ns/ns,TO
Clostridium_sp_AM42_4,-0.0569737911878585,Value,BL,T12,20,20,89,0.571,-0.275185722655154,0.137885222567267,Wilcoxon,two.sided,0.994234375,-2.73510591964508,-2.6727246648332,0.0605128553937479,BL/T12,ns,ns,ns/ns,TO
Clostridium_sp_AM49_4BH,0.075620106092853,Value,BL,T12,20,20,130,0.368,-0.31798660411619,0.211579708487871,Wilcoxon,two.sided,0.974295081967213,-2.8624689683007,-2.80340811861418,0.0573825245403115,BL/T12,ns,ns,ns/ns,TO
Clostridium_sp_AT4,-0.201136188759723,Value,BL,T12,20,20,66,0.154,-0.484680047257128,0.0831800482541147,Wilcoxon,two.sided,0.893296875,-2.8367957049802,-2.62528100607355,0.191871394016892,BL/T12,ns,ns,ns/ns,TO
Clostridium_symbiosum,-0.173633196280983,Value,BL,T12,20,20,69,0.189,-0.498750152574576,0.147706437991642,Wilcoxon,two.sided,0.89775,-3.02729958551346,-2.8457288314933,0.166844700760945,BL/T12,ns,ns,ns/ns,TO
Collinsella_aerofaciens,0.052468690398955,Value,BL,T12,20,20,119,0.622,-0.146910656758489,0.30895091061152,Wilcoxon,two.sided,0.994234375,-2.68974333637282,-2.79099671860106,-0.0964489695264163,BL/T12,ns,ns,ns/ns,TO
Collinsella_SGB14861,0.0176793944678492,Value,BL,T12,20,20,112,0.812,-0.166056109739978,0.287097875570937,Wilcoxon,two.sided,0.994234375,-2.77830892818451,-2.91871233879336,-0.131382068764682,BL/T12,ns,ns,ns/ns,TO
Collinsella_SGB4121,0.11606861677839,Value,BL,T12,20,20,129,0.388,-0.143776116944631,0.377757447187926,Wilcoxon,two.sided,0.97909375,-2.62993274500435,-2.75925577088725,-0.121618361057826,BL/T12,ns,ns,ns/ns,TO
Coprobacillus_cateniformis,0.223264616288488,Value,BL,T12,20,20,144,0.154,-0.0823374078639378,0.580112989068746,Wilcoxon,two.sided,0.893296875,-2.70242474117596,-2.9510659458093,-0.222055923768417,BL/T12,ns,ns,ns/ns,TO
Coprobacter_fastidiosus,-0.248465645073305,Value,BL,T12,20,20,68,0.177,-0.598394209832855,0.0828106161206812,Wilcoxon,two.sided,0.893296875,-2.9589711559856,-2.72551420098447,0.209820759743705,BL/T12,ns,ns,ns/ns,TO
Coprobacter_secundus,-0.147908049413448,Value,BL,T12,20,20,70,0.202,-0.393639243513213,0.127364424473682,Wilcoxon,two.sided,0.918957746478873,-2.90665990084165,-2.77208814601734,0.126255271209754,BL/T12,ns,ns,ns/ns,TO
Coprococcus_catus,-0.117837079641115,Value,BL,T12,20,20,82,0.409,-0.386222041825911,0.20074939411579,Wilcoxon,two.sided,0.994234375,-2.79054540546653,-2.7036305596297,0.0833432663738635,BL/T12,ns,ns,ns/ns,TO
Coprococcus_comes,0.115995373852059,Value,BL,T12,20,20,137,0.245,-0.0629568776145164,0.291699078094061,Wilcoxon,two.sided,0.965060975609756,-2.58031279888257,-2.67585562291333,-0.0912499701435461,BL/T12,ns,ns,ns/ns,TO
Coprococcus_eutactus,0.181688619375905,Value,BL,T12,20,20,140,0.202,-0.129856175385218,0.504152967102431,Wilcoxon,two.sided,0.918957746478873,-2.71110881361607,-2.89457157351759,-0.168444683402916,BL/T12,ns,ns,ns/ns,TO
Coprococcus_SGB4669,-0.137092581445369,Value,BL,T12,20,20,80,0.368,-0.404147785919095,0.16855838318683,Wilcoxon,two.sided,0.974295081967213,-2.92123956230374,-2.84308756197292,0.0752484647091097,BL/T12,ns,ns,ns/ns,TO
Desulfovibrio_piger,0.0596262383302937,Value,BL,T12,20,20,116,0.701,-0.261978363264939,0.320551733519722,Wilcoxon,two.sided,0.994234375,-2.77272770926442,-2.77876678548934,-0.00602091408909442,BL/T12,ns,ns,ns/ns,TO
Desulfovibrio_SGB5076,-0.0433223808575808,Value,BL,T12,20,20,95,0.729,-0.300879215649857,0.140665285669103,Wilcoxon,two.sided,0.994234375,-2.83927997999287,-2.75039304877061,0.0851560104815742,BL/T12,ns,ns,ns/ns,TO
Desulfovibrio_SGB5077,0.0863118238439182,Value,BL,T12,20,20,125,0.475,-0.157767304836337,0.330939618162677,Wilcoxon,two.sided,0.994234375,-2.56584294212912,-2.64280332775293,-0.074142615347181,BL/T12,ns,ns,ns/ns,TO
Dialister_hominis,0.277427174509868,Value,BL,T12,20,20,155,0.0637,-0.0436668662361672,0.600707233887838,Wilcoxon,two.sided,0.857295833333333,-2.80959736633095,-3.07906394340602,-0.238596794187092,BL/T12,ns,ns,ns/ns,TO
Dialister_invisus,-0.0297853102961724,Value,BL,T12,20,20,97,0.784,-0.311292086488368,0.2093666130709,Wilcoxon,two.sided,0.994234375,-2.65014047051425,-2.64171926662176,0.00838594337403273,BL/T12,ns,ns,ns/ns,TO
Dorea_formicigenerans,0.1057799666513,Value,BL,T12,20,20,131,0.349,-0.13491549466052,0.380325208510568,Wilcoxon,two.sided,0.974295081967213,-2.65339912081197,-2.79999790068983,-0.136799977369709,BL/T12,ns,ns,ns/ns,TO
Dorea_longicatena,0.163985576823064,Value,BL,T12,20,20,145,0.143,-0.0776786620229553,0.411124732961171,Wilcoxon,two.sided,0.893296875,-2.66982853463672,-2.83915209260665,-0.156425426032026,BL/T12,ns,ns,ns/ns,TO
Dorea_sp_AF36_15AT,-0.0369698167578895,Value,BL,T12,20,20,100,0.869,-0.378640209128215,0.280279702520361,Wilcoxon,two.sided,0.994234375,-2.87231331671836,-2.79415092124936,0.0752581062884567,BL/T12,ns,ns,ns/ns,TO
